FullSampleName,germplasmName,OrigKeyFile,OriginOfSample
TMS20F1599P0011_A35054,NA,NA,NA
TMS20F1600P0015_A35094,NA,NA,NA
TMS20F1601P0015_A35129,NA,NA,NA
TMS20F1607P0007_A35279,NA,NA,NA
TMS20F1607P0010_A35098,NA,NA,NA
TMS20F1609P0004_A35272,NA,NA,NA
TMS20F1609P0005_A35283,NA,NA,NA
TMS20F1609P0018_A35293,NA,NA,NA
TMS20F1609P0047_A35375,NA,NA,NA
TMS20F1609P0048_A35362,NA,NA,NA
TMS20F1609P0049_A35290,NA,NA,NA
TMS20F1609P0056_A35287,NA,NA,NA
TMS20F1609P0057_A35361,NA,NA,NA
TMS20F1610P0008_A35366,NA,NA,NA
TMS20F1610P0011_A35369,NA,NA,NA
TMS20F1610P0021_A35296,NA,NA,NA
TMS20F1610P0032_A35264,NA,NA,NA
TMS20F1610P0034_A35269,NA,NA,NA
TMS20F1610P0057_A35284,NA,NA,NA
TMS20F1611P0018_A35374,NA,NA,NA
TMS20F1611P0057_A35275,NA,NA,NA
TMS20F1611P0058_A35376,NA,NA,NA
TMS20F1612P0006_A35286,NA,NA,NA
TMS20F1613P0004_A35102,NA,NA,NA
TMS20F1613P0022_A35052,NA,NA,NA
TMS20F1613P0027_A35083,NA,NA,NA
TMS20F1613P0032_A35084,NA,NA,NA
TMS20F1613P0039_A35100,NA,NA,NA
TMS20F1613P0054_A35103,NA,NA,NA
TMS20F1614P0015_A35271,NA,NA,NA
TMS20F1617P0040_A35358,NA,NA,NA
TMS20F1618P0037_A35367,NA,NA,NA
TMS20F1619P0004_A35289,NA,NA,NA
TMS20F1619P0016_A35363,NA,NA,NA
TMS20F1619P0017_A35371,NA,NA,NA
TMS20F1619P0029_A35373,NA,NA,NA
TMS20F1619P0034_A35291,NA,NA,NA
TMS20F1619P0056_A35273,NA,NA,NA
TMS20F1619P0058_A35372,NA,NA,NA
TMS20F1619P0070_A35295,NA,NA,NA
TMS20F1620P0017_A35266,NA,NA,NA
TMS20F1620P0035_A35412,NA,NA,NA
TMS20F1620P0043_A35345,NA,NA,NA
TMS20F1620P0045_A35394,NA,NA,NA
TMS20F1621P0001_A35115,NA,NA,NA
TMS20F1621P0005_A35107,NA,NA,NA
TMS20F1623P0017_A35108,NA,NA,NA
TMS20F1623P0019_A35341,NA,NA,NA
TMS20F1624P0006_A35330,NA,NA,NA
TMS20F1625P0004_A35400,NA,NA,NA
TMS20F1625P0017_A35405,NA,NA,NA
TMS20F1628P0001_A35364,NA,NA,NA
TMS20F1628P0005_A35118,NA,NA,NA
TMS20F1630P0020_A35355,NA,NA,NA
TMS20F1630P0023_A35328,NA,NA,NA
TMS20F1630P0034_A35112,NA,NA,NA
TMS20F1630P0048_A35334,NA,NA,NA
TMS20F1631P0020_A35053,NA,NA,NA
TMS20F1633P0009_A35395,NA,NA,NA
TMS20F1634P0006_A35106,NA,NA,NA
TMS20F1634P0016_A35344,NA,NA,NA
TMS20F1634P0022_A35329,NA,NA,NA
TMS20F1635P0002_A35109,NA,NA,NA
TMS20F1636P0019_A35397,NA,NA,NA
TMS20F1636P0030_A35396,NA,NA,NA
TMS20F1637P0004_A35410,NA,NA,NA
TMS20F1639P0019_A35399,NA,NA,NA
TMS20F1643P0005_A35121,NA,NA,NA
TMS20F1643P0016_A35401,NA,NA,NA
TMS20F1644P0065_A35398,NA,NA,NA
TMS20F1645P0008_A35411,NA,NA,NA
TMS20F1645P0046_A35337,NA,NA,NA
TMS20F1650P0012_A35057,NA,NA,NA
TMS20F1652P0009_A35335,NA,NA,NA
TMS20F1652P0019_A35356,NA,NA,NA
TMS20F1654P0002_A35338,NA,NA,NA
TMS20F1656P0001_A35248,NA,NA,NA
TMS20F1656P0002_A35307,NA,NA,NA
TMS20F1656P0011_A35357,NA,NA,NA
TMS20F1656P0025_A35351,NA,NA,NA
TMS20F1656P0040_A35331,NA,NA,NA
TMS20F1657P0016_A35354,NA,NA,NA
TMS20F1658P0006_A35336,NA,NA,NA
TMS20F1658P0007_A35327,NA,NA,NA
TMS20F1667P0007_A35339,NA,NA,NA
TMS20F1667P0014_A35413,NA,NA,NA
TMS20F1672P0008_A35404,NA,NA,NA
TMS20F1673P0008_A35347,NA,NA,NA
TMS20F1673P0012_A35403,NA,NA,NA
TMS20F1673P0023_A35352,NA,NA,NA
TMS20F1676P0005_A35349,NA,NA,NA
TMS20F1676P0008_A35393,NA,NA,NA
TMS20F1677P0003_A35067,NA,NA,NA
TMS20F1679P0018_A35348,NA,NA,NA
TMS20F1679P0031_A35406,NA,NA,NA
TMS20F1679P0033_A35110,NA,NA,NA
TMS20F1679P0035_A35075,NA,NA,NA
TMS20F1679P0036_A35093,NA,NA,NA
TMS20F1679P0037_A35124,NA,NA,NA
TMS20F1681P0001_A35346,NA,NA,NA
TMS20F1681P0002_A35402,NA,NA,NA
TMS20F1681P0006_A35350,NA,NA,NA
TMS20F1681P0015_A35409,NA,NA,NA
TMS20F1681P0036_A36086,NA,NA,NA
TMS20F1681P0062_A35408,NA,NA,NA
TMS20F1681P0076_A35342,NA,NA,NA
TMS20F1681P0083_A35116,NA,NA,NA
TMS20F1681P0087_A35333,NA,NA,NA
TMS20F1681P0095_A35407,NA,NA,NA
TMS20F1681P0099_A35285,NA,NA,NA
TMS20F1681P0132_A35353,NA,NA,NA
TMS20F1683P0025_A35071,NA,NA,NA
TMS20F1684P0002_A35127,NA,NA,NA
TMS20F1684P0004_A35117,NA,NA,NA
TMS20F1684P0013_A35114,NA,NA,NA
TMS20F1684P0015_A35122,NA,NA,NA
TMS20F1684P0021_A35120,NA,NA,NA
TMS20F1684P0027_A35113,NA,NA,NA
TMS20F1684P0030_A35340,NA,NA,NA
TMS20F1684P0035_A35332,NA,NA,NA
TMS20F1684P0039_A35125,NA,NA,NA
TMS20F1684P0040_A35119,NA,NA,NA
TMS20F1685P0011_A35061,NA,NA,NA
TMS20F1685P0032_A35126,NA,NA,NA
achicha.amanka199.A42539...achicha.amanka199,NA,NA,NA
achicha.amanka199.A42594...achicha.amanka199,NA,NA,NA
agada.gbachi.uzo160.A42546...agada.gbachi.uzo160,NA,NA,NA
canopy125.A42548...canopy125,NA,NA,NA
canopy125.A42583...canopy125,NA,NA,NA
danwabi177.A42547...danwabi177,NA,NA,NA
danwabi177.A42582...danwabi177,NA,NA,NA
durogbo116.A42529...durogbo116,NA,NA,NA
durogbo116.A42598...durogbo116,NA,NA,NA
durogbo124.A42544...durogbo124,NA,NA,NA
durogbo124.A42589...durogbo124,NA,NA,NA
durogwo198.A42554...durogwo198,NA,NA,NA
durogwo198.A42585...durogwo198,NA,NA,NA
ege_indomie161.A42535...ege_indomie161,NA,NA,NA
ege_indomie161.A42592...ege_indomie161,NA,NA,NA
ege.iyan185.A42563...ege.iyan185,NA,NA,NA
ege.iyan185.A42567...ege.iyan185,NA,NA,NA
egeiyan185.A42606...egeiyan185,NA,NA,NA
ekpe.oji.small164.A42564...ekpe.oji.small164,NA,NA,NA
ekpe.oji.small164.A42607...ekpe.oji.small164,NA,NA,NA
ekpe.oji.small192.A42560...ekpe.oji.small192,NA,NA,NA
ekpe.oji.small192.A42603...ekpe.oji.small192,NA,NA,NA
famiwa135.A42553...famiwa135,NA,NA,NA
famiwa135.A42577...famiwa135,NA,NA,NA
IITA.TMS.IBA000070.A41595...IITA.TMS.IBA000070,NA,NA,NA
IITA.TMS.IBA000070.A42684...IITA.TMS.IBA000070,NA,NA,NA
IITA.TMS.IBA011797.A42681...IITA.TMS.IBA011797,NA,NA,NA
IITA.TMS.IBA070337.A42542...IITA.TMS.IBA070337,NA,NA,NA
IITA.TMS.IBA070337.A42605...IITA.TMS.IBA070337,NA,NA,NA
IITA.TMS.IBA070337.A42707...IITA.TMS.IBA070337,NA,NA,NA
IITA.TMS.IBA070593.A42709...IITA.TMS.IBA070593,NA,NA,NA
IITA.TMS.IBA141092.A42708...IITA.TMS.IBA141092,NA,NA,NA
IITA.TMS.IBA154810.A42704...IITA.TMS.IBA154810,NA,NA,NA
IITA.TMS.IBA160008.A42687...IITA.TMS.IBA160008,NA,NA,NA
IITA.TMS.IBA164773.A42705...IITA.TMS.IBA164773,NA,NA,NA
IITA.TMS.IBA164785.A42721...IITA.TMS.IBA164785,NA,NA,NA
IITA.TMS.IBA164800.A42722...IITA.TMS.IBA164800,NA,NA,NA
IITA.TMS.IBA180067.A42697...IITA.TMS.IBA180067,NA,NA,NA
IITA.TMS.IBA180084.xCA.A42723...IITA.TMS.IBA180084.xCA,NA,NA,NA
IITA.TMS.IBA182976.A42689...IITA.TMS.IBA182976,NA,NA,NA
IITA.TMS.IBA183019.A42710...IITA.TMS.IBA183019,NA,NA,NA
IITA.TMS.IBA183097.A42719...IITA.TMS.IBA183097,NA,NA,NA
IITA.TMS.IBA183098.A42688...IITA.TMS.IBA183098,NA,NA,NA
IITA.TMS.IBA183283.A42714...IITA.TMS.IBA183283,NA,NA,NA
IITA.TMS.IBA183376.A42712...IITA.TMS.IBA183376,NA,NA,NA
IITA.TMS.IBA183411.A42690...IITA.TMS.IBA183411,NA,NA,NA
IITA.TMS.IBA183441.A42711...IITA.TMS.IBA183441,NA,NA,NA
IITA.TMS.IBA183561.A42724...IITA.TMS.IBA183561,NA,NA,NA
IITA.TMS.IBA190048.A42713...IITA.TMS.IBA190048,NA,NA,NA
IITA.TMS.IBA190112.A42717...IITA.TMS.IBA190112,NA,NA,NA
IITA.TMS.IBA190141.A42716...IITA.TMS.IBA190141,NA,NA,NA
IITA.TMS.IBA190154.A42715...IITA.TMS.IBA190154,NA,NA,NA
IITA.TMS.IBA190283.A42702...IITA.TMS.IBA190283,NA,NA,NA
IITA.TMS.IBA190387.A42703...IITA.TMS.IBA190387,NA,NA,NA
IITA.TMS.IBA190389.A42701...IITA.TMS.IBA190389,NA,NA,NA
IITA.TMS.IBA190602.A42695...IITA.TMS.IBA190602,NA,NA,NA
IITA.TMS.IBA190648.A42700...IITA.TMS.IBA190648,NA,NA,NA
IITA.TMS.IBA190680.A42694...IITA.TMS.IBA190680,NA,NA,NA
IITA.TMS.IBA190687.A42699...IITA.TMS.IBA190687,NA,NA,NA
IITA.TMS.IBA200257.A42691...IITA.TMS.IBA200257,NA,NA,NA
IITA.TMS.IBA200262.A42692...IITA.TMS.IBA200262,NA,NA,NA
IITA.TMS.IBA200274.A42698...IITA.TMS.IBA200274,NA,NA,NA
IITA.TMS.IBA200277.A42696...IITA.TMS.IBA200277,NA,NA,NA
IITA.TMS.IBA200278.A42693...IITA.TMS.IBA200278,NA,NA,NA
IITA.TMS.IBA210641.A42651...IITA.TMS.IBA210641,NA,NA,NA
IITA.TMS.IBA210642.A42632...IITA.TMS.IBA210642,NA,NA,NA
IITA.TMS.IBA210643.A42647...IITA.TMS.IBA210643,NA,NA,NA
IITA.TMS.IBA210644.A42644...IITA.TMS.IBA210644,NA,NA,NA
IITA.TMS.IBA210646.A42642...IITA.TMS.IBA210646,NA,NA,NA
IITA.TMS.IBA210653.A42648...IITA.TMS.IBA210653,NA,NA,NA
IITA.TMS.IBA210655.A42633...IITA.TMS.IBA210655,NA,NA,NA
IITA.TMS.IBA210656.A42638...IITA.TMS.IBA210656,NA,NA,NA
IITA.TMS.IBA210666.A42636...IITA.TMS.IBA210666,NA,NA,NA
IITA.TMS.IBA210667.A42643...IITA.TMS.IBA210667,NA,NA,NA
IITA.TMS.IBA210668.A42653...IITA.TMS.IBA210668,NA,NA,NA
IITA.TMS.IBA210693.A42685...IITA.TMS.IBA210693,NA,NA,NA
IITA.TMS.IBA210701.A42634...IITA.TMS.IBA210701,NA,NA,NA
IITA.TMS.IBA210702.A42639...IITA.TMS.IBA210702,NA,NA,NA
IITA.TMS.IBA210721.A42654...IITA.TMS.IBA210721,NA,NA,NA
IITA.TMS.IBA210724.A42635...IITA.TMS.IBA210724,NA,NA,NA
IITA.TMS.IBA210727.A42652...IITA.TMS.IBA210727,NA,NA,NA
IITA.TMS.IBA210729.A42641...IITA.TMS.IBA210729,NA,NA,NA
IITA.TMS.IBA210732.A42637...IITA.TMS.IBA210732,NA,NA,NA
IITA.TMS.IBA210737.A42646...IITA.TMS.IBA210737,NA,NA,NA
IITA.TMS.IBA210739.A42645...IITA.TMS.IBA210739,NA,NA,NA
IITA.TMS.IBA210744.A42631...IITA.TMS.IBA210744,NA,NA,NA
IITA.TMS.IBA210749.A42649...IITA.TMS.IBA210749,NA,NA,NA
IITA.TMS.IBA210751.A42640...IITA.TMS.IBA210751,NA,NA,NA
IITA.TMS.IBA210776.A42650...IITA.TMS.IBA210776,NA,NA,NA
IITA.TMS.IBA210781.A42655...IITA.TMS.IBA210781,NA,NA,NA
IITA.TMS.IBA210788.A42676...IITA.TMS.IBA210788,NA,NA,NA
IITA.TMS.IBA210791.A42672...IITA.TMS.IBA210791,NA,NA,NA
IITA.TMS.IBA210792.A42670...IITA.TMS.IBA210792,NA,NA,NA
IITA.TMS.IBA210794.A42678...IITA.TMS.IBA210794,NA,NA,NA
IITA.TMS.IBA210796.A42660...IITA.TMS.IBA210796,NA,NA,NA
IITA.TMS.IBA210799.A42686...IITA.TMS.IBA210799,NA,NA,NA
IITA.TMS.IBA210801.A42666...IITA.TMS.IBA210801,NA,NA,NA
IITA.TMS.IBA210803.A42680...IITA.TMS.IBA210803,NA,NA,NA
IITA.TMS.IBA210807.A42658...IITA.TMS.IBA210807,NA,NA,NA
IITA.TMS.IBA210808.A42674...IITA.TMS.IBA210808,NA,NA,NA
IITA.TMS.IBA210815.A42675...IITA.TMS.IBA210815,NA,NA,NA
IITA.TMS.IBA210816.A42663...IITA.TMS.IBA210816,NA,NA,NA
IITA.TMS.IBA210818.A42667...IITA.TMS.IBA210818,NA,NA,NA
IITA.TMS.IBA210821.A42657...IITA.TMS.IBA210821,NA,NA,NA
IITA.TMS.IBA210824.A42659...IITA.TMS.IBA210824,NA,NA,NA
IITA.TMS.IBA210828.A42669...IITA.TMS.IBA210828,NA,NA,NA
IITA.TMS.IBA210830.A42661...IITA.TMS.IBA210830,NA,NA,NA
IITA.TMS.IBA210832.A42677...IITA.TMS.IBA210832,NA,NA,NA
IITA.TMS.IBA210834.A42671...IITA.TMS.IBA210834,NA,NA,NA
IITA.TMS.IBA210838.A42673...IITA.TMS.IBA210838,NA,NA,NA
IITA.TMS.IBA210845.A42665...IITA.TMS.IBA210845,NA,NA,NA
IITA.TMS.IBA210849.A42664...IITA.TMS.IBA210849,NA,NA,NA
IITA.TMS.IBA210850.A42662...IITA.TMS.IBA210850,NA,NA,NA
IITA.TMS.IBA210853.A42668...IITA.TMS.IBA210853,NA,NA,NA
IITA.TMS.IBA210854.A42656...IITA.TMS.IBA210854,NA,NA,NA
IITA.TMS.IBA210855.A42679...IITA.TMS.IBA210855,NA,NA,NA
IITA.TMS.IBA30572.A42524...IITA.TMS.IBA30572,NA,NA,NA
IITA.TMS.IBA980581.A42527...IITA.TMS.IBA980581,NA,NA,NA
IITA.TMS.IBA982101.A42523...IITA.TMS.IBA982101,NA,NA,NA
IITA.TMS.IKN130010.A42706...IITA.TMS.IKN130010,NA,NA,NA
IITA.TMS.IKN170023.A42720...IITA.TMS.IKN170023,NA,NA,NA
iwa173.A42545...iwa173,NA,NA,NA
iwa173.A42595...iwa173,NA,NA,NA
korofogun174.A42555...korofogun174,NA,NA,NA
korofogun174.A42572...korofogun174,NA,NA,NA
mole.konga.small146.A42597...mole.konga.small146,NA,NA,NA
n.a.i132.A42538...n.a.i132,NA,NA,NA
n.a.i132.A42580...n.a.i132,NA,NA,NA
naira.small145.A42528...naira.small145,NA,NA,NA
naira.small145.A42593...naira.small145,NA,NA,NA
naira.small43.A42568...naira.small43,NA,NA,NA
naira.small43.A42608...naira.small43,NA,NA,NA
NR16F10P0002.A42620...NR16F10P0002,NA,NA,NA
NR16F2P0002.A42622...NR16F2P0002,NA,NA,NA
NR16F3P0001.A42621...NR16F3P0001,NA,NA,NA
NR16F5P0001.A42626...NR16F5P0001,NA,NA,NA
NR16F8P0004.A42612...NR16F8P0004,NA,NA,NA
NR17F11P0060.A42630...NR17F11P0060,NA,NA,NA
NR17F18P0077.A42628...NR17F18P0077,NA,NA,NA
NR17F18P0086.A42618...NR17F18P0086,NA,NA,NA
NR17F18P0123.A42627...NR17F18P0123,NA,NA,NA
NR17F23P0226.A42625...NR17F23P0226,NA,NA,NA
NR17F30P0076.A42614...NR17F30P0076,NA,NA,NA
NR17F42P0064.A42615...NR17F42P0064,NA,NA,NA
NR17F5P0003.A42616...NR17F5P0003,NA,NA,NA
NR17F6P0011.A42619...NR17F6P0011,NA,NA,NA
NR17F7P0011.A42613...NR17F7P0011,NA,NA,NA
NR17F8P0003.A42617...NR17F8P0003,NA,NA,NA
NR17F8P0028.A42629...NR17F8P0028,NA,NA,NA
NR17F8P0061.A42623...NR17F8P0061,NA,NA,NA
nwokorie180.A42531...nwokorie180,NA,NA,NA
nwokorie180.A42599...nwokorie180,NA,NA,NA
nwugoye180.A42543...nwugoye180,NA,NA,NA
nwugoye180.A42590...nwugoye180,NA,NA,NA
ofege2x114.A42565...ofege2x114,NA,NA,NA
ofege2x114.A42611...ofege2x114,NA,NA,NA
oko.iyawo166.A42600...oko.iyawo166,NA,NA,NA
olosumeje129.A42550...olosumeje129,NA,NA,NA
olosumeje129.A42581...olosumeje129,NA,NA,NA
olowuru140.A42601...olowuru140,NA,NA,NA
omengwa.ngwa189.A42536...omengwa.ngwa189,NA,NA,NA
omengwa.ngwa189.A42591...omengwa.ngwa189,NA,NA,NA
one.with.God133.A42556...one.with.God133,NA,NA,NA
one.with.God133.A42578...one.with.God133,NA,NA,NA
onu.akpu70.A42609...onu.akpu70,NA,NA,NA
out.pam148.A42551...out.pam148,NA,NA,NA
out.pam148.A42584...out.pam148,NA,NA,NA
sakapu147.A42532...sakapu147,NA,NA,NA
sakapu147.A42602...sakapu147,NA,NA,NA
sam.paper137.A42534...sam.paper137,NA,NA,NA
sam.paper137.A42596...sam.paper137,NA,NA,NA
shaka.shaka163.A42540...shaka.shaka163,NA,NA,NA
shaka.shaka163.A42587...shaka.shaka163,NA,NA,NA
sunday141.A42562...sunday141,NA,NA,NA
TMEB419.A42586...TMEB419,NA,NA,NA
TMEB419.A42682...TMEB419,NA,NA,NA
tmeb693151.A42561...tmeb693151,NA,NA,NA
TMS13F1036P0007.A42075...TMS13F1036P0007,NA,NA,NA
TMS13F1160P0004.A42526...TMS13F1160P0004,NA,NA,NA
TMS13F1160P0004.A42683...TMS13F1160P0004,NA,NA,NA
TMS13F1304P0003.A41353...TMS13F1304P0003,NA,NA,NA
TMS13F1343P0022.A41596...TMS13F1343P0022,NA,NA,NA
TMS14F1035P0004.A41224...TMS14F1035P0004,NA,NA,NA
TMS14F1036P0007.A42525...TMS14F1036P0007,NA,NA,NA
TMS14F1306P0015.A41249...TMS14F1306P0015,NA,NA,NA
TMS15F1100P0005.A41458...TMS15F1100P0005,NA,NA,NA
TMS15F1302P0020.A41433...TMS15F1302P0020,NA,NA,NA
TMS15F1302P0027.A41336...TMS15F1302P0027,NA,NA,NA
TMS15F1329P0005.A41430...TMS15F1329P0005,NA,NA,NA
TMS15F1474P0007.A41242...TMS15F1474P0007,NA,NA,NA
TMS18F1015P0015.A41453...TMS18F1015P0015,NA,NA,NA
TMS18F1047P0024.A41382...TMS18F1047P0024,NA,NA,NA
TMS18F1051P0039.A41409...TMS18F1051P0039,NA,NA,NA
TMS18F1095P0041.A41299...TMS18F1095P0041,NA,NA,NA
TMS18F1157P0033.A41305...TMS18F1157P0033,NA,NA,NA
TMS18F1159P0011.A41425...TMS18F1159P0011,NA,NA,NA
TMS18F1163P0020.A41372...TMS18F1163P0020,NA,NA,NA
TMS18F1178P0025.A41290...TMS18F1178P0025,NA,NA,NA
TMS18F1279P0006.A41283...TMS18F1279P0006,NA,NA,NA
TMS18F1279P0006.A41390...TMS18F1279P0006,NA,NA,NA
TMS18F1286P0003.A41472...TMS18F1286P0003,NA,NA,NA
TMS18F1288P0003.A41277...TMS18F1288P0003,NA,NA,NA
TMS18F1289P0004.A41317...TMS18F1289P0004,NA,NA,NA
TMS18F1298P0026.A41360...TMS18F1298P0026,NA,NA,NA
TMS18F1299P0012.A41436...TMS18F1299P0012,NA,NA,NA
TMS18F1309P0044.A41231...TMS18F1309P0044,NA,NA,NA
TMS18F1327P0021.A41415...TMS18F1327P0021,NA,NA,NA
TMS18F1331P0005.A41397...TMS18F1331P0005,NA,NA,NA
TMS18F1419P0037.A41341...TMS18F1419P0037,NA,NA,NA
TMS18F1481P0029.A41325...TMS18F1481P0029,NA,NA,NA
TMS18F1539P0086.A41441...TMS18F1539P0086,NA,NA,NA
TMS18F1562P0004.A41447...TMS18F1562P0004,NA,NA,NA
TMS18F2086P0016.A41389...TMS18F2086P0016,NA,NA,NA
TMS21F1001P0001.A42142...TMS21F1001P0001,NA,NA,NA
TMS21F1001P0017.A42135...TMS21F1001P0017,NA,NA,NA
TMS21F1001P0041.A42093...TMS21F1001P0041,NA,NA,NA
TMS21F1005P0009.A42079...TMS21F1005P0009,NA,NA,NA
TMS21F1019P0012.A42141...TMS21F1019P0012,NA,NA,NA
TMS21F1026P0012.A42126...TMS21F1026P0012,NA,NA,NA
TMS21F1026P0014.A42117...TMS21F1026P0014,NA,NA,NA
TMS21F1026P0016.A42122...TMS21F1026P0016,NA,NA,NA
TMS21F1031P0009.A42107...TMS21F1031P0009,NA,NA,NA
TMS21F1033P0098.A42125...TMS21F1033P0098,NA,NA,NA
TMS21F1034P0009.A42092...TMS21F1034P0009,NA,NA,NA
TMS21F1037P0008.A42119...TMS21F1037P0008,NA,NA,NA
TMS21F1037P0012.A42133...TMS21F1037P0012,NA,NA,NA
TMS21F1044P0016.A42131...TMS21F1044P0016,NA,NA,NA
TMS21F1048P0017.A42105...TMS21F1048P0017,NA,NA,NA
TMS21F1048P0046.A42102...TMS21F1048P0046,NA,NA,NA
TMS21F1052P0006.A42129...TMS21F1052P0006,NA,NA,NA
TMS21F1052P0008.A42128...TMS21F1052P0008,NA,NA,NA
TMS21F1052P0045.A42130...TMS21F1052P0045,NA,NA,NA
TMS21F1057P0017.A42132...TMS21F1057P0017,NA,NA,NA
TMS21F1058P0014.A42143...TMS21F1058P0014,NA,NA,NA
TMS21F1060P0005.A42144...TMS21F1060P0005,NA,NA,NA
TMS21F1061P0001.A42134...TMS21F1061P0001,NA,NA,NA
TMS21F1062P0005.A42124...TMS21F1062P0005,NA,NA,NA
TMS21F1062P0009.A42416...TMS21F1062P0009,NA,NA,NA
TMS21F1064P0006.A42118...TMS21F1064P0006,NA,NA,NA
TMS21F1072P0002.A42101...TMS21F1072P0002,NA,NA,NA
TMS21F1072P0017.A42087...TMS21F1072P0017,NA,NA,NA
TMS21F1072P0018.A42120...TMS21F1072P0018,NA,NA,NA
TMS21F1072P0020.A42137...TMS21F1072P0020,NA,NA,NA
TMS21F1072P0026.A42115...TMS21F1072P0026,NA,NA,NA
TMS21F1072P0056.A42091...TMS21F1072P0056,NA,NA,NA
TMS21F1072P0058.A42110...TMS21F1072P0058,NA,NA,NA
TMS21F1072P0072.A42114...TMS21F1072P0072,NA,NA,NA
TMS21F1072P0074.A42109...TMS21F1072P0074,NA,NA,NA
TMS21F1072P0077.A42116...TMS21F1072P0077,NA,NA,NA
TMS21F1072P0109.A42099...TMS21F1072P0109,NA,NA,NA
TMS21F1072P0116.A42096...TMS21F1072P0116,NA,NA,NA
TMS21F1077P0031.A42106...TMS21F1077P0031,NA,NA,NA
TMS21F1079P0003.A42095...TMS21F1079P0003,NA,NA,NA
TMS21F1080P0012.A42077...TMS21F1080P0012,NA,NA,NA
TMS21F1080P0014.A42098...TMS21F1080P0014,NA,NA,NA
TMS21F1102P0010.A42385...TMS21F1102P0010,NA,NA,NA
TMS21F1104P0013.A42423...TMS21F1104P0013,NA,NA,NA
TMS21F1104P0015.A42418...TMS21F1104P0015,NA,NA,NA
TMS21F1106P0006.A42139...TMS21F1106P0006,NA,NA,NA
TMS21F1107P0003.A42140...TMS21F1107P0003,NA,NA,NA
TMS21F1108P0001.A42439...TMS21F1108P0001,NA,NA,NA
TMS21F1109P0004.A42409...TMS21F1109P0004,NA,NA,NA
TMS21F1111P0006.A42361...TMS21F1111P0006,NA,NA,NA
TMS21F1111P0011.A42442...TMS21F1111P0011,NA,NA,NA
TMS21F1115P0002.A42427...TMS21F1115P0002,NA,NA,NA
TMS21F1119P0006.A42374...TMS21F1119P0006,NA,NA,NA
TMS21F1121P0014.A42369...TMS21F1121P0014,NA,NA,NA
TMS21F1121P0020.A42421...TMS21F1121P0020,NA,NA,NA
TMS21F1121P0051.A42415...TMS21F1121P0051,NA,NA,NA
TMS21F1132P0002.A42357...TMS21F1132P0002,NA,NA,NA
TMS21F1134P0001.A42398...TMS21F1134P0001,NA,NA,NA
TMS21F1135P0001.A42397...TMS21F1135P0001,NA,NA,NA
TMS21F1142P0022.A42404...TMS21F1142P0022,NA,NA,NA
TMS21F1147P0004.A42296...TMS21F1147P0004,NA,NA,NA
TMS21F1147P0005.A42291...TMS21F1147P0005,NA,NA,NA
TMS21F1149P0004.A42403...TMS21F1149P0004,NA,NA,NA
TMS21F1150P0006.A42400...TMS21F1150P0006,NA,NA,NA
TMS21F1151P0012.A42355...TMS21F1151P0012,NA,NA,NA
TMS21F1151P0016.A42371...TMS21F1151P0016,NA,NA,NA
TMS21F1152P0003.A42430...TMS21F1152P0003,NA,NA,NA
TMS21F1152P0007.A42434...TMS21F1152P0007,NA,NA,NA
TMS21F1154P0002.A42386...TMS21F1154P0002,NA,NA,NA
TMS21F1155P0001.A42382...TMS21F1155P0001,NA,NA,NA
TMS21F1155P0002.A42387...TMS21F1155P0002,NA,NA,NA
TMS21F1159P0009.A42389...TMS21F1159P0009,NA,NA,NA
TMS21F1159P0011.A42365...TMS21F1159P0011,NA,NA,NA
TMS21F1159P0035.A42349...TMS21F1159P0035,NA,NA,NA
TMS21F1159P0040.A42424...TMS21F1159P0040,NA,NA,NA
TMS21F1159P0050.A42422...TMS21F1159P0050,NA,NA,NA
TMS21F1159P0065.A42433...TMS21F1159P0065,NA,NA,NA
TMS21F1159P0071.A42396...TMS21F1159P0071,NA,NA,NA
TMS21F1159P0076.A42426...TMS21F1159P0076,NA,NA,NA
TMS21F1163P0002.A42312...TMS21F1163P0002,NA,NA,NA
TMS21F1164P0013.A42381...TMS21F1164P0013,NA,NA,NA
TMS21F1166P0009.A42353...TMS21F1166P0009,NA,NA,NA
TMS21F1166P0011.A42437...TMS21F1166P0011,NA,NA,NA
TMS21F1166P0016.A42326...TMS21F1166P0016,NA,NA,NA
TMS21F1167P0001.A42372...TMS21F1167P0001,NA,NA,NA
TMS21F1167P0003.A42367...TMS21F1167P0003,NA,NA,NA
TMS21F1172P0006.A42360...TMS21F1172P0006,NA,NA,NA
TMS21F1173P0008.A42317...TMS21F1173P0008,NA,NA,NA
TMS21F1174P0011.A42370...TMS21F1174P0011,NA,NA,NA
TMS21F1179P0026.A42276...TMS21F1179P0026,NA,NA,NA
TMS21F1180P0009.A42399...TMS21F1180P0009,NA,NA,NA
TMS21F1180P0048.A42435...TMS21F1180P0048,NA,NA,NA
TMS21F1180P0069.A42411...TMS21F1180P0069,NA,NA,NA
TMS21F1180P0075.A42408...TMS21F1180P0075,NA,NA,NA
TMS21F1181P0050.A42380...TMS21F1181P0050,NA,NA,NA
TMS21F1185P0006.A42412...TMS21F1185P0006,NA,NA,NA
TMS21F1185P0023.A42413...TMS21F1185P0023,NA,NA,NA
TMS21F1185P0059.A42313...TMS21F1185P0059,NA,NA,NA
TMS21F1186P0009.A42438...TMS21F1186P0009,NA,NA,NA
