"programName","locationName","studyYear","studyName","studyDesign","MaxNOHAV"
"IITA","Ilorin",2013,"13uyt23highstarchsetAIL","RCBD",NA
"IITA","Ilorin",2013,"13uyt23highstarchsetBIL","RCBD",NA
"IITA","Mokwa",2013,"13.GS.C0.PYT.88.MK","RCBD",16
"IITA","Mokwa",2013,"13.GS.C0.PYT.95.MK","RCBD",16
"IITA","Mokwa",2013,"13.GS.C1.CE.858.MK","Augmented",5
"IITA","Mokwa",2013,"13NEXTGenC0MK","RCBD",16
"IITA","Mokwa",2013,"13ayt24MK","RCBD",11
"IITA","Mokwa",2013,"13uyt15yrt8AMK","RCBD",20
"IITA","Mokwa",2013,"13uyt23highstarchsetBMK","RCBD",NA
"IITA","Mokwa",2013,"13uyt24highstarchsetAMK","RCBD",NA
"IITA","Mokwa",2013,"13uyt25sgMK","RCBD",19
"IITA","Mokwa",2013,"13uyt28yrtMK","RCBD",18
"IITA","Mokwa",2013,"13uyt30whtrtMK","RCBD",24
"IITA","Namulonge",2013,"13AYT13NM","RCBD",9
"IITA","Namulonge",2013,"13AYT15NM","RCBD",9
"IITA","Namulonge",2013,"13CET397NM","Augmented",5
"IITA","Namulonge",2013,"13PYT30NM","RCBD",5
"IITA","Namulonge",2013,"13UYT07NM","RCBD",20
"IITA","Namulonge",2013,"13UYT07set2NM","RCBD",30
"IITA","Namulonge",2013,"13UYT09NM","RCBD",20
"IITA","Onne",2013,"13uyt15yrt8AON","RCBD",17
"IITA","Onne",2013,"13uyt30yrON","RCBD",18
"IITA","Serere",2013,"13AYT15SR","RCBD",9
"IITA","Serere",2013,"13PYT30SR","RCBD",5
"IITA","Serere",2013,"13UYT09SR","RCBD",17
"IITA","Serere",2013,"13UYT09set2SR","RCBD",21
"IITA","Ubiaja",2013,"13.GS.C0.C1.CB.244.UB","Augmented",10
"IITA","Ubiaja",2013,"13ayt25pdUB","RCBD",NA
"IITA","Ubiaja",2013,"13ayt32mixedUB","RCBD",10
"IITA","Ubiaja",2013,"13ayt33pdUB","RCBD",NA
"IITA","Ubiaja",2013,"13clonaleval77highTCUB","Augmented",5
"IITA","Ubiaja",2013,"13clonalevalmixedUB","Augmented",5
"IITA","Ubiaja",2013,"13geneticgainUB","Augmented",10
"IITA","Ubiaja",2013,"13pyt22UB","RCBD",NA
"IITA","Ubiaja",2013,"13pyt25mixedUB","RCBD",10
"IITA","Ubiaja",2013,"13pyt82highTCUB","RCBD",10
"IITA","Ubiaja",2013,"13pytcrossingblkUB","RCBD",NA
"IITA","Ubiaja",2013,"13uyt12pdUB","RCBD",20
"IITA","Ubiaja",2013,"13uyt15yrt8AUB","RCBD",20
"IITA","Ubiaja",2013,"13uyt24yrtUB","RCBD",20
"IITA","Ubiaja",2013,"13uyt30whtrtUB","RCBD",20
"IITA","Ubiaja",2013,"13uyt30yrtUB","RCBD",20
"IITA","Zaria",2013,"13Pyt9HtcZA","RCBD",7
"IITA","Zaria",2013,"13ayt24yrtZA","RCBD",10
"IITA","Zaria",2013,"13ayt30YrtZA","RCBD",10
"IITA","Zaria",2013,"13ayt9HtcZA","RCBD",10
"IITA","Zaria",2013,"13pyt14HtcZA","RCBD",5
"IITA","Zaria",2013,"13pyt28mixedZA","RCBD",10
"IITA","Zaria",2013,"13uyt13ZA","RCBD",20
"IITA","Zaria",2013,"13uyt15Yrt8AZA","RCBD",18
"IITA","Zaria",2013,"13uyt23highstarchsetAZA","RCBD",NA
"IITA","Zaria",2013,"13uyt23highstarchsetBZA","RCBD",NA
"IITA","Zaria",2013,"13uyt25sgZA","RCBD",19
"IITA","Zaria",2013,"13uyt30YrtZA","RCBD",19
"IITA","Zaria",2013,"13uyt32PdZA","RCBD",40
"IITA","Zaria",2013,"13uyt7YrtZA","RCBD",19
"IITA","Abuja",2014,"14NCRPWHTRTAB","RCBD",15
"IITA","Abuja",2014,"14NCRPYRTAB","RCBD",15
"IITA","Ibadan",2014,"14.GS.C0.PYT.88.IB","RCBD",10
"IITA","Ibadan",2014,"14.GS.C1.EC.293.IB","Augmented",20
"IITA","Ibadan",2014,"14.GS.C1.PYT.35.IB","RCBD",10
"IITA","Ibadan",2014,"14.GS.C1.ungenotyped.AYT.40.IB","RCBD",20
"IITA","Ibadan",2014,"14.GS.C2.CE.381.IB","Augmented",5
"IITA","Ibadan",2014,"14.GS.RESCUED.C2.CE.IB","Augmented",5
"IITA","Ibadan",2014,"14ayt12highTCIB","RCBD",10
"IITA","Ibadan",2014,"14ayt15yrtIB","RCBD",10
"IITA","Ibadan",2014,"14ayt21highTCIB","RCBD",13
"IITA","Ibadan",2014,"14ayt24ppdIK","RCBD",8
"IITA","Ibadan",2014,"14ayt27highDMIB","RCBD",10
"IITA","Ibadan",2014,"14clonalevaIB_CIAT","Augmented",NA
"IITA","Ibadan",2014,"14clonalevaIB_Diallel","Augmented",5
"IITA","Ibadan",2014,"14clonalevaIB_HighDM","Augmented",5
"IITA","Ibadan",2014,"14clonalevaIB_HighTC","Augmented",6
"IITA","Ibadan",2014,"14clonalevaIB_PD","Augmented",5
"IITA","Ibadan",2014,"14geneticgainIB","Augmented",10
"IITA","Ibadan",2014,"14pyt100IB","RCBD",5
"IITA","Ibadan",2014,"14pyt120IB","RCBD",10
"IITA","Ibadan",2014,"14pyt16IB","RCBD",8
"IITA","Ibadan",2014,"14pyt17yrtIB","RCBD",10
"IITA","Ibadan",2014,"14pyt21pdyrtIB","RCBD",10
"IITA","Ibadan",2014,"14pyt24highTCIB","RCBD",5
"IITA","Ibadan",2014,"14pyt40HighTCIB","RCBD",10
"IITA","Ibadan",2014,"14pyt54highDMIB","RCBD",NA
"IITA","Ibadan",2014,"14pyt64HighTCIB","RCBD",10
"IITA","Ibadan",2014,"14pyt70IB","RCBD",5
"IITA","Ibadan",2014,"14pytdiallelIB","RCBD",10
"IITA","Ibadan",2014,"14uyt16ictIB","RCBD",19
"IITA","Ibadan",2014,"14uyt16pdIB","RCBD",20
"IITA","Ibadan",2014,"14uyt19yrtIB","RCBD",NA
"IITA","Ibadan",2014,"14uyt21pdIB","RCBD",20
"IITA","Ibadan",2014,"14uyt30whtrtIB","RCBD",20
"IITA","Ibadan",2014,"14uyt8pdIB","RCBD",20
"IITA","Ikenne",2014,"14.GS.C0.PYT.88.IK","RCBD",10
"IITA","Ikenne",2014,"14.GS.C1.CE.246.IK","Augmented",5
"IITA","Ikenne",2014,"14.GS.C1.EC.331.IK","Augmented",20
"IITA","Ikenne",2014,"14.GS.C1.ungenotyped.CE.IKN","Augmented",5
"IITA","Ikenne",2014,"14.GS.C2.CE.447.IK","Augmented",5
"IITA","Ikenne",2014,"14.GS.C2.CET.885.IK","Augmented",7
"IITA","Ikenne",2014,"14NCRPWHTRTIK","RCBD",15
"IITA","Ikenne",2014,"14NCRPYRTIK","RCBD",12
"IITA","Ikenne",2014,"14ayt19highTCIK","RCBD",10
"IITA","Ikenne",2014,"14ayt31yrtIK","RCBD",10
"IITA","Ikenne",2014,"14clonalevalIK","Augmented",5
"IITA","Ikenne",2014,"14pyt15highTCIK","RCBD",5
"IITA","Ikenne",2014,"14pyt17highDMIK","RCBD",10
"IITA","Ikenne",2014,"14pytdiallelIK","RCBD",10
"IITA","Ikenne",2014,"14uyt19yrtIK","RCBD",20
"IITA","Ikenne",2014,"14uyt30whtrtIK","RCBD",20
"IITA","Mokwa",2014,"14.GS.C0.PYT.88.MK","RCBD",12
"IITA","Mokwa",2014,"14.GS.C1.EC.329.MK","Augmented",17
"IITA","Mokwa",2014,"14.GS.C2.CE.432.MK","Augmented",5
"IITA","Mokwa",2014,"14NCRPWHTRTMK","RCBD",16
"IITA","Mokwa",2014,"14NCRPYRTMK","RCBD",14
"IITA","Mokwa",2014,"14uyt18sgMK","RCBD",20
"IITA","Mokwa",2014,"14uyt19yrtMK","RCBD",20
"IITA","Mokwa",2014,"14uyt30whtrtMK","RCBD",20
"IITA","Namulonge",2014,"14AYT10NM","RCBD",9
"IITA","Namulonge",2014,"14PYT329NM","RCBD",5
"IITA","Namulonge",2014,"14UYT07NM","RCBD",20
"IITA","Namulonge",2014,"14UYT07set2NM","RCBD",20
"IITA","Namulonge",2014,"14UYT09NM","RCBD",20
"IITA","Namulonge",2014,"14UYT13NM","RCBD",20
"IITA","Namulonge",2014,"14UYT15NM","RCBD",20
"IITA","Serere",2014,"14AYT11SR","RCBD",9
"IITA","Serere",2014,"14CET880SR","Augmented",15
"IITA","Serere",2014,"14UYT05SR","RCBD",20
"IITA","Serere",2014,"14UYT07SR","RCBD",20
"IITA","Serere",2014,"14UYT09SR","RCBD",20
"IITA","Serere",2014,"14UYT09set2SR","RCBD",20
"IITA","Serere",2014,"14UYT15SR","RCBD",22
"IITA","Ubiaja",2014,"14.GS.C0.C1.CB.EC.244.UB","Augmented",30
"IITA","Ubiaja",2014,"14.GS.C0.PYT.88.UB","RCBD",10
"IITA","Ubiaja",2014,"14.GS.C3.CB.173.UB","RCBD",9
"IITA","Ubiaja",2014,"14NCRPWHTRTUB","RCBD",15
"IITA","Ubiaja",2014,"14NCRPYRTUB","RCBD",15
"IITA","Ubiaja",2014,"14ayt12highTCUB","RCBD",10
"IITA","Ubiaja",2014,"14ayt15mixedUB","RCBD",10
"IITA","Ubiaja",2014,"14ayt19highTCUB","RCBD",NA
"IITA","Ubiaja",2014,"14ayt27highDMUB","RCBD",14
"IITA","Ubiaja",2014,"14clonalevalUB","Augmented",5
"IITA","Ubiaja",2014,"14geneticgainUB","Augmented",29
"IITA","Ubiaja",2014,"14pyt15mixedUB","RCBD",10
"IITA","Ubiaja",2014,"14pyt22UB","RCBD",10
"IITA","Ubiaja",2014,"14pyt25crossingblkUB","RCBD",10
"IITA","Ubiaja",2014,"14uyt12pdUB","RCBD",20
"IITA","Ubiaja",2014,"14uyt19yrtUB","RCBD",22
"IITA","Ubiaja",2014,"14uyt30whtrtUB","RCBD",20
"IITA","Zaria",2014,"14NCRPWHTRTZA","RCBD",15
"IITA","Zaria",2014,"14NCRPYRTZA","RCBD",15
"IITA","Zaria",2014,"14ayt13mixedZA","RCBD",10
"IITA","Zaria",2014,"14ayt17ZA","RCBD",10
"IITA","Zaria",2014,"14ayt21pdZA","RCBD",10
"IITA","Zaria",2014,"14clonalevaZA","Augmented",5
"IITA","Zaria",2014,"14pyt13yrtZA","RCBD",10
"IITA","Zaria",2014,"14pyt23whtrtZA","RCBD",10
"IITA","Zaria",2014,"14uyt20sgZA","RCBD",20
"IITA","Zaria",2014,"14uyt30whtrtZA","RCBD",20
"IITA","Ibadan",2015,"15.GS.C0.C1.C2.PYT.571.IB","RCBD",28
"IITA","Ibadan",2015,"15.GS.C0.PYT.88.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C1.AYT.28.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C1.CE.293.IB","Augmented",12
"IITA","Ibadan",2015,"15.GS.C1.pyt.12.pd.IK","RCBD",NA
"IITA","Ibadan",2015,"15.GS.C1.ungenotyped.AYT.20.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C1.ungenotyped.AYT.22.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C1.ungenotyped.EC.Cons.IB","Augmented",NA
"IITA","Ibadan",2015,"15.GS.C2.CE.Res.Cons.IB","Augmented",5
"IITA","Ibadan",2015,"15.GS.C2.EC.161.UB","Augmented",10
"IITA","Ibadan",2015,"15.GS.C2.PYT.311.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C2.rescued.PYT.27.IB","RCBD",9
"IITA","Ibadan",2015,"15.GS.C2.ungenotyped.AYT.23.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C2.ungenotyped.PYT.14.IB","RCBD",10
"IITA","Ibadan",2015,"15.GS.C3.SN.IBA","Augmented",NA
"IITA","Ibadan",2015,"15ayt10whtrtIB","RCBD",10
"IITA","Ibadan",2015,"15ayt10yrtIB","RCBD",10
"IITA","Ibadan",2015,"15ayt11highTCIB","RCBD",10
"IITA","Ibadan",2015,"15ayt13yrtIB","RCBD",10
"IITA","Ibadan",2015,"15ayt14highDMIB","RCBD",10
"IITA","Ibadan",2015,"15ayt15regionaltrialIB","RCBD",10
"IITA","Ibadan",2015,"15ayt16ppdIB","RCBD",10
"IITA","Ibadan",2015,"15ayt16sel16IB","RCBD",5
"IITA","Ibadan",2015,"15ayt18highTCIB","RCBD",10
"IITA","Ibadan",2015,"15ayt18ppdIB","RCBD",10
"IITA","Ibadan",2015,"15ayt23ppdIB","RCBD",10
"IITA","Ibadan",2015,"15ayt35yrtIB","RCBD",20
"IITA","Ibadan",2015,"15ayt61yrtIB","RCBD",10
"IITA","Ibadan",2015,"15clonalevalIB","Augmented",5
"IITA","Ibadan",2015,"15clonalevalhighDMIB","Augmented",7
"IITA","Ibadan",2015,"15clonalevalhighTCAIB","Augmented",7
"IITA","Ibadan",2015,"15clonalevalhighTCBIB","Augmented",7
"IITA","Ibadan",2015,"15clonalevalpdIB","Augmented",7
"IITA","Ibadan",2015,"15geneticgainIB","Augmented",10
"IITA","Ibadan",2015,"15pyt15mixedIB","RCBD",10
"IITA","Ibadan",2015,"15pyt23yrtIB","RCBD",10
"IITA","Ibadan",2015,"15pyt30pdIB","RCBD",5
"IITA","Ibadan",2015,"15pyt35highDMIB","RCBD",5
"IITA","Ibadan",2015,"15pyt9pdIB","RCBD",10
"IITA","Ibadan",2015,"15uyt19yrtIB","RCBD",22
"IITA","Ibadan",2015,"15uyt21pdIB","RCBD",20
"IITA","Ibadan",2015,"15uyt8pdIB","RCBD",NA
"IITA","Ikenne",2015,"15.GS.C0.PYT.88.IK","RCBD",10
"IITA","Ikenne",2015,"15.GS.C1.AYT.28.IK","RCBD",25
"IITA","Ikenne",2015,"15.GS.C1.AYT.29.IK","RCBD",38
"IITA","Ikenne",2015,"15.GS.C1.AYT.44.IK","RCBD",10
"IITA","Ikenne",2015,"15.GS.C1.EC.38.IKN","Augmented",20
"IITA","Ikenne",2015,"15.GS.C1.EC.Cons.331.IKN","Augmented",NA
"IITA","Ikenne",2015,"15.GS.C1.ungenotyped.AYT.15.IKN","RCBD",10
"IITA","Ikenne",2015,"15.GS.C1.ungenotyped.AYT.20.IKN","RCBD",10
"IITA","Ikenne",2015,"15.GS.C1.ungenotyped.PYT.15.IKN","RCBD",10
"IITA","Ikenne",2015,"15.GS.C2.CET.291.IK","Augmented",10
"IITA","Ikenne",2015,"15.GS.C2.ExtraSel.CET.20.IKN","Augmented",NA
"IITA","Ikenne",2015,"15.GS.C2.PYT.332.IK","RCBD",10
"IITA","Ikenne",2015,"15ayt10highTCIK","RCBD",10
"IITA","Ikenne",2015,"15ayt10mixedIK","RCBD",10
"IITA","Ikenne",2015,"15ayt11highTCIK","RCBD",10
"IITA","Ikenne",2015,"15ayt12pdIK","RCBD",10
"IITA","Ikenne",2015,"15ayt14mixedIK","RCBD",10
"IITA","Ikenne",2015,"15ayt16highTCIK","RCBD",10
"IITA","Ikenne",2015,"15ayt18highTCIK","RCBD",10
"IITA","Ikenne",2015,"15ayt42yrtIK","RCBD",10
"IITA","Ikenne",2015,"15clonalevalIK","RCBD",9
"IITA","Ikenne",2015,"15pyt15IK","RCBD",10
"IITA","Ikenne",2015,"15pyt35highTCIK","RCBD",5
"IITA","Ikenne",2015,"15pyt58mixedIK","RCBD",10
"IITA","Ikenne",2015,"15pyt9pdIK","RCBD",10
"IITA","Ikenne",2015,"15uyt19highTCIK","RCBD",20
"IITA","Ikenne",2015,"15uyt8pdIK","RCBD",20
"IITA","Mokwa",2015,"15.GS.C0.C1.C2.PYT.571.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C0.PYT.88.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C1.AYT.28.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C1.AYT.29.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C1.AYT.44.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C1.CE.329.MK","Augmented",5
"IITA","Mokwa",2015,"15.GS.C2.PYT.291.MK","RCBD",10
"IITA","Mokwa",2015,"15.GS.C2.PYT.338.MK","RCBD",10
"IITA","Mokwa",2015,"15NCRPWHTRTMK","RCBD",15
"IITA","Mokwa",2015,"15NCRPYRTMK","RCBD",15
"IITA","Mokwa",2015,"15ayt10yrtMK","RCBD",13
"IITA","Mokwa",2015,"15pyt13pdMK","RCBD",10
"IITA","Mokwa",2015,"15uyt19yrtMK","RCBD",20
"IITA","Namulonge",2015,"15AYT19NM","RCBD",11
"IITA","Namulonge",2015,"15PYT64NM","RCBD",5
"IITA","Namulonge",2015,"15PYTMaintNM","RCBD",5
"IITA","Serere",2015,"15AYT19SR","RCBD",9
"IITA","Serere",2015,"15CET634SR","RCBD",5
"IITA","Serere",2015,"15CETMaintSR","RCBD",5
"IITA","Serere",2015,"15PYT85SR","RCBD",5
"IITA","Ubiaja",2015,"15.GS.C0.C1.AYT.58.UB","RCBD",10
"IITA","Ubiaja",2015,"15.GS.C0.C1.CE.244.UB","Augmented",5
"IITA","Ubiaja",2015,"15.GS.C0.PYT.88.UB","RCBD",10
"IITA","Ubiaja",2015,"15.GS.C1.AYT.42.UB","RCBD",20
"IITA","Ubiaja",2015,"15.GS.C1.AYT.44.UB","RCBD",10
"IITA","Ubiaja",2015,"15.GS.C1.PYT.20.UBJ","RCBD",7
"IITA","Ubiaja",2015,"15.GS.C1.ungenotyped.AYT.20.UBJ","RCBD",10
"IITA","Ubiaja",2015,"15.GS.C1.ungenotyped.AYT.22.UBJ","RCBD",10
"IITA","Ubiaja",2015,"15NCRPYRTUB","RCBD",9
"IITA","Ubiaja",2015,"15ayt10highTCUB1","RCBD",10
"IITA","Ubiaja",2015,"15ayt10highTCUB2","RCBD",14
"IITA","Ubiaja",2015,"15ayt14highDMUB","RCBD",10
"IITA","Ubiaja",2015,"15ayt15mixedUB","RCBD",10
"IITA","Ubiaja",2015,"15ayt16highTCUB","RCBD",10
"IITA","Ubiaja",2015,"15ayt18highTCUB","RCBD",10
"IITA","Ubiaja",2015,"15ayt19highTCUB","RCBD",10
"IITA","Ubiaja",2015,"15clonalevalUB","RCBD",5
"IITA","Ubiaja",2015,"15geneticgainUB","Augmented",10
"IITA","Ubiaja",2015,"15pyt15UB","RCBD",10
"IITA","Ubiaja",2015,"15pyt16pdUB","RCBD",10
"IITA","Ubiaja",2015,"15pyt19UB","RCBD",10
"IITA","Ubiaja",2015,"15pyt20highTCUB","RCBD",NA
"IITA","Ubiaja",2015,"15pyt27pdUB","RCBD",NA
"IITA","Ubiaja",2015,"15pyt42highTCUB","RCBD",10
"IITA","Ubiaja",2015,"15uyt12mixedUB","RCBD",20
"IITA","Ubiaja",2015,"15uyt19yrtUB","RCBD",29
"IITA","Zaria",2015,"15NCRPWHTRTZA","RCBD",15
"IITA","Zaria",2015,"15NCRPYRTZA","RCBD",14
"IITA","Zaria",2015,"15ayt10yrtZA","RCBD",10
"IITA","Zaria",2015,"15ayt13pdZA","RCBD",10
"IITA","Zaria",2015,"15ayt14yrtZA","RCBD",10
"IITA","Zaria",2015,"15ayt8whtrtZA","RCBD",10
"IITA","Zaria",2015,"15uyt19yrtZA","RCBD",20
"IITA","Bunda",2016,"IITA_2016_GXE_BUNDA_SECOND_SEASON","CRD",20
"IITA","Chato",2016,"IITA_2016_GXE_CHATO_SECOND_SEASON","CRD",20
"IITA","Chitala",2016,"16PYT62Chitala","RCBD",8
"IITA","Chitala",2016,"16ayt15Chitala","RCBD",NA
"IITA","Chitala",2016,"16cet475Chitala","Augmented",NA
"IITA","Chitala",2016,"16pyt60Chitala","RCBD",NA
"IITA","Chitedze",2016,"16cet213Chitedze","Augmented",NA
"IITA","Chitedze",2016,"16uyt17Chitedze","RCBD",NA
"IITA","ILONGA",2016,"IITA_2016_GXE_ILONGA_SECOND_SEASON","CRD",19
"IITA","Ibadan",2016,"16.GS.C0.C1.AYT.58.IB","RCBD",10
"IITA","Ibadan",2016,"16.GS.C1.C2.conservation.IB","Augmented",NA
"IITA","Ibadan",2016,"16.GS.C1.UYT.34.IB","RCBD",38
"IITA","Ibadan",2016,"16.GS.C1.ungenotyped.AYT.21.IB","RCBD",20
"IITA","Ibadan",2016,"16.GS.C1.ungenotyped.PYT.12.IB","RCBD",NA
"IITA","Ibadan",2016,"16.GS.C2.AYT.14.res.IB","RCBD",10
"IITA","Ibadan",2016,"16.GS.C2.AYT.43.IB","RCBD",10
"IITA","Ibadan",2016,"16.GS.C2.ungenotyped.AYT.19.IB","RCBD",10
"IITA","Ibadan",2016,"16.GS.C3.CET.259.IB","Augmented",5
"IITA","Ibadan",2016,"16.GS.C3.ungenotyped.CET.343.IB","Augmented",6
"IITA","Ibadan",2016,"16.GS.C3B.CET.1143.IB","Augmented",5
"IITA","Ibadan",2016,"16.GS.C3B.SN(C24).IB","Augmented",NA
"IITA","Ibadan",2016,"16.GS.SelGain.PYT.571.IB","RCBD",10
"IITA","Ibadan",2016,"16ayt10highTCAIB","RCBD",10
"IITA","Ibadan",2016,"16ayt10highTCBIB","RCBD",10
"IITA","Ibadan",2016,"16ayt11highTCAIB","RCBD",10
"IITA","Ibadan",2016,"16ayt11highTCBIB","RCBD",10
"IITA","Ibadan",2016,"16ayt13yrtIB","Alpha",10
"IITA","Ibadan",2016,"16ayt14highDMIB","RCBD",10
"IITA","Ibadan",2016,"16ayt15pdIB","RCBD",10
"IITA","Ibadan",2016,"16ayt15yrtIB","RCBD",10
"IITA","Ibadan",2016,"16ayt16ppdIB","RCBD",10
"IITA","Ibadan",2016,"16ayt17pdIB","RCBD",10
"IITA","Ibadan",2016,"16ayt17yrtIB","RCBD",10
"IITA","Ibadan",2016,"16ayt18highTCIB","RCBD",10
"IITA","Ibadan",2016,"16ayt23ppdIB","RCBD",10
"IITA","Ibadan",2016,"16ayt8pdIB","RCBD",10
"IITA","Ibadan",2016,"16clonalevalcbsdIB","Augmented",5
"IITA","Ibadan",2016,"16clonalevalhighDMIB","Augmented",7
"IITA","Ibadan",2016,"16clonalevalhighTCAIB","Augmented",7
"IITA","Ibadan",2016,"16clonalevalhighTCBIB","Augmented",7
"IITA","Ibadan",2016,"16crossingblockIB","Augmented",7
"IITA","Ibadan",2016,"16geneticstockhighDMCETIB","Augmented",NA
"IITA","Ibadan",2016,"16pyt13highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt13whtrtIB","RCBD",5
"IITA","Ibadan",2016,"16pyt166highDMIB","RCBD",10
"IITA","Ibadan",2016,"16pyt18yrtIB","RCBD",10
"IITA","Ibadan",2016,"16pyt20highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt22pdIB","RCBD",5
"IITA","Ibadan",2016,"16pyt24highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt25mixedIB","RCBD",10
"IITA","Ibadan",2016,"16pyt25whtrtIB","RCBD",5
"IITA","Ibadan",2016,"16pyt26highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt28selfselIB","RCBD",5
"IITA","Ibadan",2016,"16pyt28whrtIB","RCBD",10
"IITA","Ibadan",2016,"16pyt30highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt50highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt56highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt65mixedIB","RCBD",10
"IITA","Ibadan",2016,"16pyt65pdIB","RCBD",10
"IITA","Ibadan",2016,"16pyt73highTCIB","RCBD",5
"IITA","Ibadan",2016,"16pyt9highTCIB","RCBD",4
"IITA","Ibadan",2016,"16uyt10whtrtIB","RCBD",20
"IITA","Ibadan",2016,"16uyt11highTCIB","RCBD",20
"IITA","Ikenne",2016,"16.GS.C0.C1.AYT.58.IK","RCBD",10
"IITA","Ikenne",2016,"16.GS.C1.AYT.13.IK","RCBD",NA
"IITA","Ikenne",2016,"16.GS.C1.C2.PYT.28.IK","RCBD",10
"IITA","Ikenne",2016,"16.GS.C1.UYT.34.IK","RCBD",20
"IITA","Ikenne",2016,"16.GS.C1.ungenotyped.AYT.21.IK","RCBD",20
"IITA","Ikenne",2016,"16.GS.C2.AYT.35.IK","RCBD",10
"IITA","Ikenne",2016,"16.GS.C2.AYT.39.IK","RCBD",10
"IITA","Ikenne",2016,"16.GS.C2.extrasel.AYT.29.IK","RCBD",10
"IITA","Ikenne",2016,"16ayt10highTCIK","RCBD",10
"IITA","Ikenne",2016,"16ayt10whtrtIK","RCBD",10
"IITA","Ikenne",2016,"16ayt11highTCAIK","RCBD",10
"IITA","Ikenne",2016,"16ayt11highTCBIK","RCBD",10
"IITA","Ikenne",2016,"16ayt13yrtIK","RCBD",10
"IITA","Ikenne",2016,"16ayt24yrtIK","RCBD",10
"IITA","Ikenne",2016,"16ayt8pdIK","RCBD",10
"IITA","Ikenne",2016,"16pyt16highTCIK","RCBD",10
"IITA","Ikenne",2016,"16pyt25highTCIK","RCBD",10
"IITA","Ikenne",2016,"16uyt11highTCIK","RCBD",20
"IITA","Maruku",2016,"IITA_2016_GXE_MARUKU_SECOND_SEASON","CRD",20
"IITA","Mokwa",2016,"16.GS.C0.C1.AYT.58.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C1.C2.PYT.28.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C1.UYT.34.MK","RCBD",20
"IITA","Mokwa",2016,"16.GS.C2.AYT.35.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C2.AYT.39.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C2.extrasel.AYT.29.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C2.res.AYT.14.MK","RCBD",10
"IITA","Mokwa",2016,"16.GS.C3.CET.283.MK","Augmented",5
"IITA","Mokwa",2016,"16ayt10highTCMK","RCBD",10
"IITA","Mokwa",2016,"16ayt11HighTCMK","RCBD",12
"IITA","Mokwa",2016,"16ayt7pdMK","RCBD",10
"IITA","Mokwa",2016,"16uyt10whtrtMK","RCBD",18
"IITA","Mokwa",2016,"16uyt11highTCMK","RCBD",14
"IITA","Morogoro",2016,"IITA_2016_GXE_KATRIN_SECOND_SEASON","CRD",20
"IITA","Nachingwea",2016,"IITA_2016_GXE_NACHINGWEA_SECOND_SEASON","CRD",20
"IITA","Naliendele",2016,"IITA_2016_GXE_NALIENDELE_SECOND_SEASON","CRD",22
"IITA","Namulonge",2016,"16AYT28NM","RCBD",9
"IITA","Namulonge",2016,"16AYT36BreedMaintNM","RCBD",5
"IITA","Namulonge",2016,"16CETMaintNM","RCBD",10
"IITA","Namulonge",2016,"16PYTMaintNM","RCBD",5
"IITA","Namulonge",2016,"16UYT19NM","RCBD",11
"IITA","Serere",2016,"16AYT16SR","RCBD",9
"IITA","Serere",2016,"16AYT42BreedMaintSR","RCBD",5
"IITA","Serere",2016,"16CET1733SR","Augmented",5
"IITA","Serere",2016,"16CETMaintSR","RCBD",5
"IITA","Serere",2016,"16PYT32SR","RCBD",5
"IITA","Serere",2016,"16UYT17SR","RCBD",9
"IITA","Suluti",2016,"IITA_2016_GXE_SULUTI_SECOND_SEASON","CRD",20
"IITA","Ubiaja",2016,"16.GS.C0.C1.AYT.58.UB","RCBD",10
"IITA","Ubiaja",2016,"16.GS.C1.C2.PYT.28.UB","RCBD",10
"IITA","Ubiaja",2016,"16.GS.C1.PYT.20.UB","RCBD",10
"IITA","Ubiaja",2016,"16.GS.C1.UYT.34.UB","RCBD",20
"IITA","Ubiaja",2016,"16.GS.C1.ungenotyped.AYT.21.UB","RCBD",20
"IITA","Ubiaja",2016,"16.GS.C2.AYT.43.UB","RCBD",10
"IITA","Ubiaja",2016,"16.GS.C2.extrasel.AYT.29.UB","RCBD",10
